File	Mentions
STR_1934_22	Albe
STR_1934_23	Joris Eeckhout
STR_1934_23	Dirk Coster
STR_1934_24	H. Robbers
STR_1934_25	Frederik van Eeden
STR_1934_25	G. Kalff
STR_1934_25	L.J.M. Feber
STR_1934_25	H.W. van Tricht
STR_1934_26	Plato
STR_1934_29	R. van Ooteghem
STR_1934_34	Albe
STR_1934_36	Roel Houwink
STR_1934_36	Stefan George
STR_1934_38	A. Geerebaert
STR_1934_38	Albert Helman
STR_1934_38	Selma Lagerlöf
STR_1934_38	Ellen Russe
STR_1934_38	L. Arts
STR_1934_38	Hilarion Thans
STR_1934_38	Léon
STR_1934_38	Albe
STR_1934_38	Domenico Giuliotti
STR_1934_40	Angelo Brucculeri
STR_1934_40	Albe
STR_1934_43	Guido Gezelle
STR_1934_43	H. Thielemans
STR_1934_44	R. Goris
STR_1934_46	Léon
STR_1934_46	C.G.N. de Vooys
STR_1934_49	Peeters
STR_1934_49	Hubert
STR_1934_51	K. du Bois de Vroylande
STR_1934_52	J. Nolf
STR_1934_53	W. Matthijs
STR_1934_55	Yge Foppema
STR_1934_55	J. Valk
STR_1934_55	Marie Koenen
STR_1934_55	Gerard Walschap
STR_1934_55	Leopold
STR_1934_55	Hilarion Thans
STR_1934_55	P. Schumacher
STR_1934_55	F. De Raedemaeker
STR_1934_56	L. Arts
STR_1934_57	Maria Gerarda
STR_1934_64	Albe
STR_1934_65	A. Seeldrayers
STR_1934_68	P. Lassalle
STR_1934_69	J. Donceel
STR_1934_69	F. De Raedemaeker
STR_1934_69	G. De Wolf
STR_1934_69	Fr. van Baarle
STR_1934_69	Sigrid Undset
STR_1934_69	Nico Rost
STR_1934_69	L. Uten
STR_1934_70	Leopold
STR_1934_70	R. Goris
STR_1934_71	Paul Claudel
STR_1934_71	J. van Heugten
STR_1934_73	J. Valk
STR_1934_76	W. Arts
STR_1934_78	Felix Timmermans
STR_1934_78	Antoon Coolen
STR_1934_79	Frederik van Eeden
STR_1934_79	L.J.M. Feber
STR_1934_80	L.G. Polspoel
STR_1934_80	J.A. Goris
STR_1934_80	Ernest Claes
STR_1934_80	J.L. Pauwels
STR_1934_80	Bergman
STR_1934_81	Plato
STR_1934_82	Adam Smith
STR_1934_82	L. Elaut
STR_1934_82	J. Salsmans
STR_1934_82	P. Nelis
STR_1934_82	L. Uten
STR_1935_4	Plato
STR_1935_5	H.F. Koster
STR_1935_6	Joris Eeckhout
STR_1935_8	J. Donceel
STR_1935_14	Dirk Coster
STR_1935_14	Willem Kloos
STR_1935_14	Lodewijk van Deyssel
STR_1935_14	Max Kijzer
STR_1935_14	J. Wille
STR_1935_14	K.H. de Raaf
STR_1935_15	Jozef Cantré
STR_1935_15	Marie Koenen
STR_1935_15	G. De Wolf
STR_1935_15	Maxim Gorki
STR_1935_15	Peeters
STR_1935_16	Giovanni Papini
STR_1935_16	Ellen Russe
STR_1935_16	Léon
STR_1935_16	Novalis
STR_1935_16	Domenico Giuliotti
STR_1935_17	F. Schröder
STR_1935_17	C.A. Verrijn Stuart
STR_1935_17	H. Colijn
STR_1935_20	Constantijn
STR_1935_21	F. De Raedemaeker
STR_1935_21	Plato
STR_1935_22	J. Nolf
STR_1935_24	Lode Zielens
STR_1935_26	Anne de Vries
STR_1935_26	Dirk Coster
STR_1935_26	Peeters
STR_1935_28	J. Salsmans
STR_1935_31	Gustaaf Segers
STR_1935_31	J. Prins
STR_1935_31	Marnix Gijsen
STR_1935_31	J.H. Newman
STR_1935_32	E. Verstraelen
STR_1935_34	Anton Van de Velde
STR_1935_34	Cyriel Verschaeve
STR_1935_35	Plato
STR_1935_37	Pierre Kemp
STR_1935_37	Ernest Claes
STR_1935_37	Marie Koenen
STR_1935_37	G. De Wolf
STR_1935_37	V. Uyttenbroeck
STR_1935_37	Ellen Russe
STR_1935_37	Leopold
STR_1935_37	Michel de Ghelderode
STR_1935_37	Jef Last
STR_1935_37	A. Wuyts
STR_1935_37	A. Roland Holst
STR_1935_37	Mien Proost
STR_1935_37	F. De Raedemaeker
STR_1935_37	Menno ter Braak
STR_1935_40	L. Arts
STR_1935_40	Albe
STR_1935_41	R. Dellaert
STR_1935_43	H. Robbers
STR_1935_43	Homerus
STR_1935_43	G. Mannoury
STR_1935_43	Plato
STR_1935_44	J.I. Corrigan
STR_1935_45	J.I. Corrigan
STR_1935_46	Léon
STR_1935_47	J. Nolf
STR_1935_48	Anton van Duinkerken
STR_1935_49	J.A. van Houtte
STR_1935_49	Novalis
STR_1935_50	Drs. P
STR_1935_51	Homerus
STR_1935_51	H. Bruders
STR_1935_51	J. Salsmans
STR_1935_51	B. De Wint
STR_1935_51	P. Indekeu
STR_1935_51	P. Janssens
STR_1935_51	V. Uyttenbroeck
STR_1935_51	Ellen Russe
STR_1935_51	Anton van Duinkerken
STR_1935_51	Willem de Clercq
STR_1935_51	Anne de Vries
STR_1935_51	G. Geniets
STR_1935_51	F. De Raedemaeker
STR_1935_51	C. Dumortier
STR_1935_52	E.A. Ryan
STR_1935_52	J.I. Corrigan
STR_1935_53	Giovanni Papini
STR_1935_53	François Villon
STR_1935_53	Ellen Russe
STR_1935_53	Léon
STR_1935_53	Domenico Giuliotti
STR_1935_55	J. Coppens
STR_1935_56	A. Grootjans
STR_1935_57	A. Kriekemans
STR_1935_57	Plato
STR_1935_58	Pieter van der Meer
STR_1935_58	Gerard Brom
STR_1935_59	Geerten Gossaert
STR_1935_61	J. Kleyntjens
STR_1935_64	D. Loenen
STR_1935_64	Plato
STR_1935_65	L.G. Polspoel
STR_1935_65	A.A.M. Stols
STR_1935_65	J. Donceel
STR_1935_65	W. Koch
STR_1935_65	Wies Moens
STR_1935_65	M. Stol
STR_1935_65	Drs. P
STR_1935_65	Lodewijk Dosfel
STR_1935_65	Léon
STR_1935_65	Albe
STR_1935_65	A. Antonissen
STR_1935_65	W. De Roy
STR_1935_65	Luc van Brabant
STR_1935_65	A. Snoeck
STR_1935_65	Eugenie Boeye
STR_1935_65	F. De Raedemaeker
STR_1935_67	Ellen Russe
STR_1935_67	R.L. Stevenson
STR_1935_67	William Blake
STR_1935_70	H.C. Rümke
STR_1935_71	Albe
STR_1935_73	Horatius
STR_1935_73	Marcel Matthijs
STR_1935_73	H.M. van Randwijk
STR_1935_73	Anton Van de Velde
STR_1935_74	A. Seeldrayers
STR_1935_74	J.F.M. Sterck
STR_1935_74	Gerard Brom
STR_1935_76	Felix Timmermans
STR_1935_76	Charles Baudelaire
STR_1935_76	Giovanni Papini
STR_1935_76	Albert Verwey
STR_1935_76	Hein Boeken
STR_1935_76	Maurice Gilliams
STR_1935_76	Jan Veth
STR_1935_76	Guido Gezelle
STR_1935_76	Anton Van de Velde
STR_1935_76	Leopold
STR_1935_76	L. Arts
STR_1935_76	Luc van Hoek
STR_1935_76	Léon
STR_1935_76	Albe
STR_1935_76	W. De Roy
STR_1935_76	Paul Valéry
STR_1935_76	Paul Vlemminx
STR_1935_76	Joris Eeckhout
STR_1937_2	Anton van Duinkerken
STR_1937_6	R. van Ooteghem
STR_1937_6	Léon
STR_1937_7	J.A. van Houtte
STR_1937_8	A.A.H. Struycken
STR_1937_8	Bergman
STR_1937_8	Wies Moens
STR_1937_11	Joris Eeckhout
STR_1937_12	A. de Guchteneere
STR_1937_13	Horatius
STR_1937_14	J. Volckaert
STR_1937_15	J. Donceel
STR_1937_16	Anton van Duinkerken
STR_1937_16	Multatuli
STR_1937_16	Albe
STR_1937_16	Stijn Streuvels
STR_1937_17	Willem Elsschot
STR_1937_17	Marnix Gijsen
STR_1937_18	Albe
STR_1937_19	J.A. van Houtte
STR_1937_20	Marcel Matthijs
STR_1937_20	Jozef Cantré
STR_1937_20	Herman de Man
STR_1937_20	Leopold
STR_1937_20	Albe
STR_1937_20	Johan van der Woude
STR_1937_20	C.M. van den Heever
STR_1937_23	Leopold
STR_1937_23	Anton van Duinkerken
STR_1937_23	Menno ter Braak
STR_1937_24	Adam Smith
STR_1937_24	Albe
STR_1937_25	J.A. Goris
STR_1937_25	Wies Moens
STR_1937_25	Leopold
STR_1937_25	Tony Herbert
STR_1937_25	Albe
STR_1937_26	J. Volckaert
STR_1937_26	Crispinus Smits
STR_1937_27	Bert Bakker
STR_1937_27	Paul Claudel
STR_1937_28	Jan Prins
STR_1937_28	P.C. Boutens
STR_1937_28	Plato
STR_1937_28	E. de Strycker
STR_1937_30	J.A. van Houtte
STR_1937_31	Willem Kloos
STR_1937_31	Ernest Claes
STR_1937_31	J. Karsemeijer
STR_1937_31	J.D. Bierens de Haan
STR_1937_31	P.C. Boeren
STR_1937_34	Constantinus
STR_1937_34	Boris Raptschinsky
STR_1937_34	Plato
STR_1937_35	Ellen Russe
STR_1937_36	Leopold
STR_1937_36	H. Marsman
STR_1937_36	L. Arts
STR_1937_37	Plato
STR_1937_38	Marcel Matthijs
STR_1937_38	Herman de Man
STR_1937_38	Maurice Roelants
STR_1937_38	Stijn Streuvels
STR_1937_38	Willem Elsschot
STR_1937_38	J. Wille
STR_1937_38	Menno ter Braak
STR_1937_39	J.A. van Houtte
STR_1937_40	Ernest van der Hallen
STR_1937_40	Dirk Coster
STR_1937_40	Ernest Claes
STR_1937_40	G. Kalff
STR_1937_40	Albrecht Rodenbach
STR_1937_40	Guido Gezelle
STR_1937_40	Jozef Simons
STR_1937_40	Theo Bogaerts
STR_1937_40	Plato
STR_1937_40	Frederik van Eeden
STR_1937_40	Staf Weyts
STR_1937_40	Hugo Verriest
STR_1937_40	Karel van de Woestijne
STR_1937_42	L. Arts
STR_1937_44	Constantinus
STR_1937_44	Herman Cohen
STR_1937_44	M. Mendel
STR_1937_45	P. de Bruin
STR_1937_46	J.B. Poukens
STR_1937_47	Guido Gezelle
STR_1937_47	Cyriel Verschaeve
STR_1937_49	Jozef Muls
STR_1937_49	J. Groot
STR_1937_49	Selma Lagerlöf
STR_1937_49	Bergman
STR_1937_49	Achilles Mussche
STR_1937_49	Menno ter Braak
STR_1937_49	Peeters
STR_1937_49	Multatuli
STR_1937_49	Jan Derks
STR_1937_49	Hilarion Thans
STR_1937_49	Albe
STR_1937_49	Albert Helman
STR_1937_49	Leopold
STR_1937_49	Jacob Smit
STR_1937_49	Jozef Simons
STR_1937_49	Guido Gezelle
STR_1937_49	Caesar Gezelle
STR_1937_49	Edward Vermeulen
STR_1937_49	Léon
STR_1937_49	Albert Kuyle
STR_1937_49	André Demedts
STR_1937_50	J. Salsmans
STR_1937_50	L. Arts
STR_1937_51	J. Salsmans
STR_1937_53	E. du Perron
STR_1937_53	Jan Greshoff
STR_1937_53	Guido Gezelle
STR_1937_53	Marnix Gijsen
STR_1937_53	Alice Nahon
STR_1937_54	A. de Guchteneere
STR_1937_55	Miguel de Unamuno
STR_1937_55	Gerard Walschap
STR_1937_56	Arthur Thomas
STR_1937_56	Bergman
STR_1937_57	J.A. van Houtte
STR_1937_58	Marie van Dessel-Poot
STR_1937_58	L. Scharpé
STR_1937_58	André Demedts
STR_1937_58	Albe
STR_1938_2	L. Arts
STR_1938_2	Albe
STR_1938_3	Leopold
STR_1938_3	Ludwig Drees
STR_1938_4	Jacob van Lennep
STR_1938_4	Constantijn
STR_1938_4	Constantijn Huygens
STR_1938_6	L. Elaut
STR_1938_7	J. Volckaert
STR_1938_8	H. Geerts
STR_1938_9	J.A. van Houtte
STR_1938_10	H.J. Pos
STR_1938_10	R.J. Kortmulder
STR_1938_10	Albrecht Rodenbach
STR_1938_10	Guido Gezelle
STR_1938_10	Leopold
STR_1938_10	Drs. P
STR_1938_10	Hilarion Thans
STR_1938_10	Albe
STR_1938_10	Constantinus
STR_1938_10	Alice Nahon
STR_1938_11	H. Robbers
STR_1938_11	Plato
STR_1938_13	Albe
STR_1938_14	L. Moreels
STR_1938_15	J. Volckaert
STR_1938_15	Crispinus Smits
STR_1938_15	Plato
STR_1938_16	Sigrid Undset
STR_1938_17	Willem Elsschot
STR_1938_17	Jan Greshoff
STR_1938_17	Ary Delen
STR_1938_18	Arthur van Schendel
STR_1938_19	C. Kock
STR_1938_20	A.A.M. Stols
STR_1938_20	J. Donceel
STR_1938_20	J. De Jaegher
STR_1938_20	L. Vander Kerken
STR_1938_20	W. Vanbeselaere
STR_1938_20	Martinus Nijhoff
STR_1938_20	Gabriël Smit
STR_1938_20	Marie Koenen
STR_1938_20	M. Stol
STR_1938_20	Plato
STR_1938_20	L. Arts
STR_1938_20	Albert Kuyle
STR_1938_20	Otto van Rees
STR_1938_20	Albe
STR_1938_20	A. Snoeck
STR_1938_20	F. De Raedemaeker
STR_1938_21	H. Robbers
STR_1938_21	Plato
STR_1938_22	Alfred de Vigny
STR_1938_22	Sigrid Undset
STR_1938_22	Plato
STR_1938_25	J. Donceel
STR_1938_26	L.G. Polspoel
STR_1938_27	R. van Lennep
STR_1938_28	J.A. van Houtte
STR_1938_29	Ernest Claes
STR_1938_29	Plato
STR_1938_29	P. Van Campenhout
STR_1938_29	B.V.A. Röling
STR_1938_29	Willem Doevenspeck
STR_1938_29	F. Bellens
STR_1938_29	L. Vander Kerken
STR_1938_29	H. Robbers
STR_1938_29	Anton Van de Velde
STR_1938_29	L. Arts
STR_1938_29	Robert Guiette
STR_1938_29	F. De Raedemaeker
STR_1938_29	A.A.M. Stols
STR_1938_29	P. Ellerbeek
STR_1938_29	J. Salsmans
STR_1938_29	C. Poelmans
STR_1938_29	M. Stol
STR_1938_29	A. Carnoy
STR_1938_29	Leo Simoens
STR_1938_29	W. Talloen
STR_1938_29	W.P.J. Pompe
STR_1938_29	J. Mertens
STR_1938_29	E. Bergh
STR_1938_29	Wies Moens
STR_1938_29	J.F. Willems
STR_1938_29	Dirk Vansina
STR_1938_29	J. Van den Bossche
STR_1938_29	M. Schurmans
STR_1938_29	Horatius
STR_1938_29	Gery Helderenberg
STR_1938_31	L. Arts
STR_1938_33	J.E. Schulte
STR_1938_33	S.R. Steinmetz
STR_1938_34	Léon
STR_1938_35	J.B. Poukens
STR_1938_36	J. Mertens
STR_1938_37	Hubert
STR_1938_38	J. Theyskens
STR_1938_39	J.A. van Houtte
STR_1938_40	Peeters
STR_1938_40	J.A. Goris
STR_1938_40	P. Ellerbeek
STR_1938_40	L. Vander Kerken
STR_1938_40	Willem Elsschot
STR_1938_40	J. Jageneau
STR_1938_40	Ruth Schaumann
STR_1938_40	Marnix Gijsen
STR_1938_40	Gerard Walschap
STR_1938_40	Joep Nicolas
STR_1938_40	L. Arts
STR_1938_40	Maurice Roelants
STR_1938_40	Albe
STR_1938_40	W.H. Staverman
STR_1938_40	W.L.M.E. van Leeuwen
STR_1938_40	Marie van Dessel-Poot
STR_1938_40	F. De Raedemaeker
STR_1938_40	L. Baudez
STR_1938_42	Arthur van Schendel
STR_1938_42	Ellen Russe
STR_1938_43	L. Delwaide
STR_1938_45	Albe
STR_1938_47	J.A. van Houtte
STR_1938_48	L.G. Polspoel
STR_1938_48	Jan Boon
STR_1938_48	Dirk Coster
STR_1938_48	J. De Jaegher
STR_1938_48	L. Vander Kerken
STR_1938_48	J. Salsmans
STR_1938_48	Wies Moens
STR_1938_48	Anton Van de Velde
STR_1938_48	Leopold
STR_1938_48	L. Arts
STR_1938_48	Lodewijk Dosfel
STR_1938_48	Albe
STR_1938_48	J. Libbrecht
STR_1938_48	Jef Last
STR_1938_48	Anne de Vries
STR_1938_48	L. Verelst
STR_1938_48	F. De Raedemaeker
STR_1938_49	Plato
STR_1938_50	H. Thielemans
STR_1938_52	F.W.A. Korff
STR_1938_52	A.G. van Kranendonk
STR_1938_53	F. Roels
STR_1938_53	H.J. Pos
STR_1938_53	H.A. Enno van Gelder
STR_1938_53	J.D. Bierens de Haan
STR_1938_53	W.J. Aalders
STR_1938_53	A.W. de Groot
STR_1938_54	P. Schumacher
STR_1938_55	Ernest Claes
STR_1938_55	August Vermeylen
STR_1938_55	August van Cauwelaert
STR_1938_55	Marnix Gijsen
STR_1938_57	L.G. Polspoel
STR_1938_57	J. De Jaegher
STR_1938_57	L. Elaut
STR_1938_57	A. Reynaert
STR_1938_57	Julia Tulkens
STR_1938_57	Leo Simons
STR_1938_57	L. Arts
STR_1938_57	J. Schul
STR_1938_57	Marcel Coole
STR_1938_57	Paul Verbruggen
STR_1938_57	F. De Raedemaeker
STR_1938_57	L. Baudez
STR_1939_4	Leopold
STR_1939_5	Constantinus
STR_1939_5	J. Valk
STR_1939_5	H. de Vries
STR_1939_6	Jan Toorop
STR_1939_6	Arthur van Schendel
STR_1939_6	Willem Kloos
STR_1939_6	Ellen Russe
STR_1939_6	Anton van Duinkerken
STR_1939_6	Alphons Diepenbrock
STR_1939_7	J. Kleyntjens
STR_1939_8	L. Arts
STR_1939_9	Léon
STR_1939_10	Leopold
STR_1939_11	W. Koch
STR_1939_11	J. Salsmans
STR_1939_11	Peter Benoit
STR_1939_11	G. De Wolf
STR_1939_11	G. Neefs
STR_1939_11	H. Peeters
STR_1939_11	Epictetus
STR_1939_11	Arthur Thomas
STR_1939_11	L. Arts
STR_1939_11	J. Schul
STR_1939_11	Constantinus
STR_1939_11	Albe
STR_1939_11	Leopold
STR_1939_11	Selma Lagerlöf
STR_1939_11	Anne de Vries
STR_1939_11	Peeters
STR_1939_14	J. Salsmans
STR_1939_14	Plato
STR_1939_15	B.H. Molkenboer
STR_1939_15	H. Mol
STR_1939_15	Anton van Duinkerken
STR_1939_16	Sigmund Freud
STR_1939_17	Leopold
STR_1939_18	C. Heymans
STR_1939_18	L. Elaut
STR_1939_19	Wies Moens
STR_1939_20	Albert Verwey
STR_1939_20	J. van Vloten
STR_1939_20	Plato
STR_1939_20	Albe
STR_1939_20	Frederik van Eeden
STR_1939_22	A. De Geyter
STR_1939_22	J. Volckaert
STR_1939_22	L. Vander Kerken
STR_1939_22	J. Salsmans
STR_1939_22	B. De Wint
STR_1939_22	H. Walgrave
STR_1939_22	Guido Gezelle
STR_1939_22	Marie Koenen
STR_1939_22	P.N. van Eyck
STR_1939_22	Robert Vandeputte
STR_1939_22	L. Arts
STR_1939_22	Juul Filliaert
STR_1939_22	Bernard Verhoeven
STR_1939_22	Albe
STR_1939_22	M. Schurmans
STR_1939_22	Sigrid Undset
STR_1939_22	P. Goedertier
STR_1939_22	Cyriel Verschaeve
STR_1939_24	L. Arts
STR_1939_25	J. Salsmans
STR_1939_26	W. van Dingenen
STR_1939_27	Albe
STR_1939_27	Abraham Kuyper
STR_1939_28	Thomas Mann
STR_1939_28	J.D. Bierens de Haan
STR_1939_29	G.S. Overdiep
STR_1939_29	C.G.N. de Vooys
STR_1939_29	Marnix Gijsen
STR_1939_30	J.A. van Houtte
STR_1939_31	Multatuli
STR_1939_31	G. De Wolf
STR_1939_31	Marnix Gijsen
STR_1939_31	L. Arts
STR_1939_31	Albe
STR_1939_31	Constantinus
STR_1939_31	F. De Raedemaeker
STR_1939_33	F.J.J. Buytendijk
STR_1939_34	Constantinus
STR_1939_34	Bergman
STR_1939_34	Max Brod
STR_1939_34	M. Mendel
STR_1939_35	Nicolaas Beets
STR_1939_35	Horatius
STR_1939_35	Theun de Vries
STR_1939_35	Anton van Duinkerken
STR_1939_36	J. Mertens
STR_1939_38	E. Vliebergh
STR_1939_38	Guido Gezelle
STR_1939_38	L. Scharpé
STR_1939_38	Jacob van Maerlant
STR_1939_40	J.A. van Houtte
STR_1939_41	Albert Helman
STR_1939_41	George Eliot
STR_1939_41	J. Salsmans
STR_1939_41	O. Praem
STR_1939_41	Leopold
STR_1939_41	L. Arts
STR_1939_41	M. Schurmans
STR_1939_41	Albe
STR_1939_41	H. Peeters
STR_1939_41	F. De Raedemaeker
STR_1939_41	Peeters
STR_1939_44	Wies Moens
STR_1939_48	L. Moereels
STR_1939_49	H.W. van Tricht
STR_1939_49	A.W. van Renterghem
STR_1939_49	G. Kalff
STR_1939_49	L.J.M. Feber
STR_1939_49	Frederik van Eeden
STR_1939_50	Marcel Matthijs
STR_1939_50	Albert Verwey
STR_1939_50	L. Vander Kerken
STR_1939_50	Paul Lebeau
STR_1939_50	J. Salsmans
STR_1939_50	L. Van Damme
STR_1939_50	Richard de Cneudt
STR_1939_50	H. Thielemans
STR_1939_50	L. Arts
STR_1939_50	Albe
STR_1939_50	E. de Strycker
STR_1939_50	Karel van den Oever
STR_1939_50	Jacob Smit
STR_1939_50	Joris Eeckhout
STR_1939_50	P. Goedertier
STR_1939_50	F. De Raedemaeker
STR_1939_52	L. Arts
STR_1939_53	Selma Lagerlöf
STR_1939_53	Ellen Russe
STR_1939_53	Gerard Brom
STR_1939_54	C. Heymans
STR_1939_55	G. Kurth
STR_1939_55	H. Draye
STR_1939_56	M.F. Schurmans
STR_1939_56	E. de Strycker
STR_1939_57	W. Banning
STR_1939_57	H. Plessner
STR_1939_59	Michiel de Swaen
STR_1939_59	L.G. Polspoel
STR_1939_59	Gabriël Smit
STR_1939_59	Gerard Wijdeveld
STR_1939_59	Antoon Coolen
STR_1939_59	Ruth Schaumann
STR_1939_59	Wim Snitker
STR_1939_59	Albe
STR_1939_59	F. De Raedemaeker
STR_1940_1	A. Snoeck
STR_1940_2	Albe
STR_1940_2	Cyriel Verschaeve
STR_1940_3	Leopold
STR_1940_3	Willem Kloos
STR_1940_3	L. Elaut
STR_1940_5	W. Talloen
STR_1940_7	Adam Smith
STR_1940_9	Max Lamberty
STR_1940_9	R. Leijs
STR_1940_9	Ernest Claes
STR_1940_9	B. De Wint
STR_1940_9	J. Salsmans
STR_1940_9	Jozef Simons
STR_1940_9	Herman de Man
STR_1940_9	B.H. Molkenboer
STR_1940_9	L. Arts
STR_1940_9	Albe
STR_1940_9	E. Cappoen
STR_1940_9	H. Mol
STR_1940_9	Willem Doevenspeck
STR_1940_9	F. De Raedemaeker
STR_1940_10	L. Arts
STR_1940_11	Gerard Walschap
STR_1940_11	L. Arts
STR_1940_12	Wies Moens
STR_1940_12	Rainer Maria Rilke
STR_1940_12	Diotimos
STR_1940_14	J. Bogaerts
STR_1940_15	B. Spaapen
STR_1940_15	Gerard Bruning
STR_1940_16	Thomas Mann
STR_1940_16	F. De Raedemaeker
STR_1940_16	Plato
STR_1940_17	G.S. Overdiep
STR_1940_17	Anna Bijns
STR_1940_17	Jacob van Maerlant
STR_1940_17	J. Wille
STR_1940_17	C.G.N. de Vooys
STR_1940_18	Maurice Gilliams
STR_1940_18	Marcel Matthijs
STR_1940_18	R. van Lennep
STR_1940_18	L. Vander Kerken
STR_1940_18	J. Smets
STR_1940_18	J. Salsmans
STR_1940_18	B. De Wint
STR_1940_18	E. De Cooman
STR_1940_18	Garmt Stuiveling
STR_1940_18	René Verbeeck
STR_1940_18	Hubert
STR_1940_18	Marnix Gijsen
STR_1940_18	W.L.M.E. van Leeuwen
STR_1940_18	M. van Stratum
STR_1940_18	Paul Verbruggen
STR_1940_18	Gery Helderenberg
STR_1940_18	F. De Raedemaeker
STR_1940_20	Alfred de Vigny
STR_1940_20	Jacob van Lennep
STR_1940_20	Homerus
STR_1940_20	Antoon Coolen
STR_1940_21	Horatius
STR_1940_21	A. den Doolaard
STR_1940_21	Guido Gezelle
STR_1940_21	Diotimos
STR_1940_22	Leopold
STR_1940_22	M. van den Daele
STR_1940_23	G. van der Leeuw
STR_1940_25	Maurice Gilliams
STR_1940_25	L.G. Polspoel
STR_1940_25	L. Vander Kerken
STR_1940_25	J. Smets
STR_1940_25	Jan H. Eekhout
STR_1940_25	L. Elaut
STR_1940_25	Wies Moens
STR_1940_25	August van Cauwelaert
STR_1940_25	Karel Jonckheere
STR_1940_25	Leopold
STR_1940_25	J.W.F. Werumeus Buning
STR_1940_25	Hilarion Thans
STR_1940_25	Novalis
STR_1940_25	Anton van Duinkerken
STR_1940_25	Albe
STR_1940_25	F. De Raedemaeker
STR_1940_26	Homerus
STR_1940_27	Léon
STR_1940_27	G. Neefs
STR_1940_28	Diotimos
STR_1940_29	Fr. van Baarle
STR_1940_30	Albe
STR_1940_31	A.J.D. van Oosten
STR_1940_31	Paul Claudel
STR_1940_31	Jan H. Eekhout
STR_1940_31	Plato
STR_1940_31	Horatius
STR_1940_32	L. Vander Kerken
STR_1940_32	B. De Wint
STR_1940_32	Jozef Simons
STR_1940_32	Floris Prims
STR_1940_32	Albe
STR_1940_32	J. De Fraine
STR_1940_32	F. De Raedemaeker
STR_1940_33	A. Taymans
STR_1940_34	Charles Baudelaire
STR_1940_34	Max Rooses
STR_1940_34	Pol de Mont
STR_1940_34	Hélène Swarth
STR_1940_34	Stijn Streuvels
STR_1940_34	Emmanuel de Bom
STR_1940_34	Louis Sourie
STR_1940_35	Wies Moens
STR_1940_35	Diotimos
STR_1940_35	Marnix Gijsen
STR_1940_36	Gerard Walschap
STR_1940_36	Jan Hammenecker
STR_1940_37	A. Poncelet
STR_1940_37	Peeters
STR_1940_37	Albe
STR_1940_37	E. de Strycker
STR_1940_38	K. du Bois de Vroylande
STR_1940_39	Constantinus
STR_1940_39	Albe
STR_1940_40	Multatuli
STR_1940_40	Bert Ranke
STR_1940_40	Julien Benda
STR_1940_40	E. De Cooman
STR_1940_40	Jan van Beers
STR_1940_40	Peeters
STR_1940_43	Rudyard Kipling
STR_1940_43	Francis Bacon
STR_1940_43	Cyriel Verschaeve
STR_1940_45	Jacob van Maerlant
STR_1940_45	Pol de Mont
STR_1940_45	Herman Oosterwijk
STR_1940_45	Diotimos
STR_1940_46	W. Vanbeselaere
STR_1940_46	Gerard Walschap
STR_1940_46	Albe
STR_1940_46	Bert Peleman
STR_1940_46	Michel de Ghelderode
STR_1940_47	Guido Gezelle
STR_1940_47	Aloïs Janssens
STR_1940_48	Felix Timmermans
STR_1940_48	Anton Reichling
STR_1940_48	Marnix Gijsen
STR_1940_49	R. van Ooteghem
STR_1940_50	G. Van Cutsem
STR_1940_50	H.P. van den Aardweg
STR_1940_50	A. Darquennes
STR_1940_50	Peeters
STR_1940_50	L. Vander Kerken
STR_1940_50	Jozef Israëls
STR_1940_50	O. Praem
STR_1940_50	C.P. Gunning
STR_1940_50	Hubert
STR_1940_50	L. Arts
STR_1940_50	René de Clercq
STR_1940_50	F. De Raedemaeker
STR_1940_50	P. Ellerbeek
STR_1940_50	J. Salsmans
STR_1940_50	G. De Wolf
STR_1940_50	Pieter van der Meer de Walcheren
STR_1940_50	Pieter van der Meer
STR_1940_50	Hugo de Groot
STR_1940_50	C.D.C. Leuven
STR_1940_50	Wies Moens
STR_1940_50	Léon
STR_1940_50	A. Snoeck
STR_1941_1	Plato
STR_1941_2	Frederik van Eeden
STR_1941_2	Albrecht Rodenbach
STR_1941_2	Sigrid Undset
STR_1941_3	W.J. Aalders
STR_1941_3	Plato
STR_1941_3	J. Heyrman
STR_1941_5	J. Mertens
STR_1941_6	Plato
STR_1941_8	A. Mertens
STR_1941_9	L. Vander Kerken
STR_1941_9	G. Neefs
STR_1941_9	Marnix Gijsen
STR_1941_9	Guillaume Apollinaire
STR_1941_9	A. Snoeck
STR_1941_9	F. De Raedemaeker
STR_1941_9	L. Baudez
STR_1941_10	L. Arts
STR_1941_10	Constantijn
STR_1941_10	Plato
STR_1941_11	A. Poncelet
STR_1941_11	Paul Claudel
STR_1941_13	Stijn Streuvels
STR_1941_14	L. de Jong
STR_1941_14	G. Kurth
STR_1941_14	W. Talloen
STR_1941_14	L. Baudez
STR_1941_14	J. Salsmans
STR_1941_14	Antoon Coolen
STR_1941_14	Hendrik Conscience
STR_1941_14	Ina Boudier-Bakker
STR_1941_14	O. Praem
STR_1941_14	Plato
STR_1941_14	L. Arts
STR_1941_14	Albe
STR_1941_14	A. Boone
STR_1941_14	A. Taymans
STR_1941_14	B. van Ogtrop
STR_1941_15	H. Walgrave
STR_1941_15	J.H. Newman
STR_1941_18	Albert Westerlinck
STR_1941_18	Albe
STR_1941_18	Plato
STR_1941_20	A. Kriekemans
