Author	Degree	In-degree	Out-degree	Betweenness	Closeness	Harmonic	Eigenvector	Clustering	Square_Clustering
Thomas Rosenlöcher	0.0004026845637583892	0.0004026845637583892	0.0	0.0	0.15727010683556056	1231.5329365079717	1.1254710946884383e-05	0.0	0.0
Wouter Gomperts	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Henk te Velde	0.0026845637583892616	0.00013422818791946307	0.0025503355704697985	5.745183848482806e-06	0.18202097927244285	1427.133730158753	0.0001235672474331708	0.07894736842105263	0.029263118487552257
J.A. Bientjes	0.0005369127516778523	0.0005369127516778523	0.0	0.0	0.22844949555554372	1799.447619047556	0.0010744734151430179	0.25	0.0
Marita Mathijsen	0.009664429530201342	0.007651006711409395	0.002013422818791946	0.00039830789888854946	0.23471815751493016	1917.3809523809116	0.008699960269596995	0.2490211433046202	0.02984026680709145
Frank Albers	0.0028187919463087247	0.001476510067114094	0.0013422818791946308	4.900434016157595e-06	0.20972287742974255	1663.619047619022	0.0008567832219592372	0.3671497584541063	0.032042541587128444
Joachim von der Thüsen	0.0022818791946308723	0.0010738255033557046	0.0012080536912751677	9.460258809234891e-06	0.18495258370231282	1465.3305555555783	0.00021274967730921317	0.17279411764705882	0.008
Paul van der Heijde	0.0004026845637583892	0.00026845637583892615	0.00013422818791946307	0.0	0.17756146197692185	1392.7301587301984	4.914806298684308e-05	0.3333333333333333	0.0
J.W. Onderdelinden	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Maarten Doorman	0.005369127516778523	0.0008053691275167784	0.004563758389261745	0.00011643058791633262	0.18182478494429194	1418.4265873016277	5.288065452818876e-05	0.1519230769230769	0.04369010553556266
L. Laeyendecker	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	1.4326731244752462e-07	0.1485258474944948	1140.1551587301876	7.511029609823833e-07	0.0	0.0
Riet de Jong-Goossens	0.0004026845637583892	0.00026845637583892615	0.00013422818791946307	2.4625944005824544e-07	0.18383359659261864	1441.301587301608	0.0001008862931222813	0.16666666666666666	0.0
Karin van Lierop	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Jean A. Schalekamp	0.004563758389261745	0.0008053691275167784	0.003758389261744966	0.0002068739950856284	0.2064220363275317	1610.153571428551	0.0002134539218757933	0.15062388591800357	0.06726873006293646
C.P. Bakker	0.0017449664429530199	0.0	0.0017449664429530199	0.0	0.0	0.0	9.056303693276773e-101	0.0641025641025641	0.01867219917012448
René Boomkens	0.003758389261744966	0.0004026845637583892	0.0033557046979865767	0.0003660865200440026	0.16394637350199986	1277.5904761905083	1.1277557404006321e-05	0.034482758620689655	0.00710801393728223
M.F. Fresco	0.009261744966442952	0.007114093959731543	0.002147651006711409	0.0001736342213668942	0.23015741420494823	1883.8095238094904	0.007292752735964867	0.22492530943235167	0.026322001888574125
L. Grootaers	0.00912751677852349	0.008590604026845637	0.0005369127516778523	1.2667808828325675e-05	0.2548710971619347	2084.9547619047116	0.019796582919969687	0.18195785776997367	0.02416918429003021
Arnold Heumakers	0.002147651006711409	0.001879194630872483	0.00026845637583892615	3.489723423355468e-06	0.20144104751600472	1608.9269841269797	0.0005108588146552753	0.22916666666666666	0.0
Bert Jansma	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.18845521794182238	1477.9603174603371	0.00010215658790196066	0.0	0.0
Jules de Corte	0.0008053691275167784	0.0005369127516778523	0.00026845637583892615	3.869093518388441e-06	0.19895058111050365	1569.8734126984073	0.00021394049621063248	0.03333333333333333	0.009345794392523364
Marc Schreurs	0.0006711409395973154	0.00013422818791946307	0.0005369127516778523	0.0	0.15153473465682168	1176.0111111111305	3.4899083334462317e-06	0.4444444444444444	0.01812688821752266
H.H. Kubbinga	0.0005369127516778523	0.0004026845637583892	0.00013422818791946307	1.4446632121028955e-07	0.18261892783806832	1441.3230158730416	0.00018939489347619452	0.3333333333333333	0.0
Lieneke Frerichs	0.006308724832214765	0.0028187919463087247	0.0034899328859060398	2.554582389943383e-05	0.23414520839162278	1891.657142857098	0.004719038031898132	0.38325581395348834	0.050998048413051666
J.D.F. van Halsema	0.011275167785234899	0.007919463087248321	0.0033557046979865767	0.00015464165873469907	0.23515819059396117	1918.0833333332876	0.00943085764832728	0.28450258769407705	0.04093605873482372
Arie Zevenhuijzen	0.0009395973154362415	0.0005369127516778523	0.0004026845637583892	2.7448692806843984e-08	0.19596201886421144	1541.84722222222	0.0002415005956895392	0.2619047619047619	0.0
Mary G. Kemperink	0.020268456375838923	0.003758389261744966	0.01651006711409396	0.00036755143615178437	0.21720001060809727	1753.6999999999714	0.003751773001373277	0.17500221297689653	0.044789684757007564
Anton van Wilderode	0.01530201342281879	0.010067114093959731	0.00523489932885906	0.0025972992581630603	0.30680437998909843	2467.72619047619	0.0207445319846502	0.23653906006847183	0.042125398512221045
Henny Vlot	0.0006711409395973154	0.00026845637583892615	0.0004026845637583892	3.153434405410933e-08	0.18792239700853466	1475.3555555555772	0.00010489286428723904	0.2222222222222222	0.0
Eva Gerlach	0.002953020134228188	0.002953020134228188	0.0	0.0	0.2224067919963324	1790.0071428571143	0.00282357007252059	0.41774891774891776	0.0
Léopold Sédar Senghor	0.0032214765100671136	0.003087248322147651	0.00013422818791946307	0.0001254070581662077	0.23483082944154066	1880.7761904761321	0.002308953223484507	0.31272727272727274	0.0
Ko Kooman	0.0012080536912751677	0.0005369127516778523	0.0006711409395973154	2.4686339018112683e-06	0.2142135936824528	1679.9761904761576	0.0004776401953849084	0.1323529411764706	0.047619047619047616
Maarten van der Wee	0.0005369127516778523	0.0	0.0005369127516778523	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Karl Renner	0.0004026845637583892	0.00026845637583892615	0.00013422818791946307	5.90370293457961e-06	0.21266773198827	1665.6809523809168	0.0006129514971650045	0.0	0.0
Niek Muller	0.0013422818791946308	0.0	0.0013422818791946308	0.0	0.0	0.0	9.056303693276773e-101	0.022222222222222223	0.022031823745410038
Jan Juffermans	0.00026845637583892615	0.00026845637583892615	0.0	0.0	0.18815089562441084	1476.5813492063685	9.402574116266292e-05	0.0	0.0
Maria van Daalen	0.0012080536912751677	0.0012080536912751677	0.0	0.0	0.20362918792839968	1603.5952380952197	0.0005278098759702542	0.3472222222222222	0.0
Wina Born	0.0006711409395973154	0.0005369127516778523	0.00013422818791946307	4.905314048219868e-08	0.2034855388264288	1609.9309523809377	0.0007326626889659677	0.4	0.0
Cisca Dresselhuys	0.0004026845637583892	0.0	0.0004026845637583892	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
A. van Mourik	0.002953020134228188	0.001476510067114094	0.001476510067114094	0.00010114782022750926	0.23315202740092336	1869.6642857142317	0.0034044453232020704	0.3246753246753247	0.025352668442339944
Ch.J. Enschedé	0.0006711409395973154	0.0	0.0006711409395973154	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.029087261785356068
W.H.M. Mattens	0.00523489932885906	0.001476510067114094	0.003758389261744966	0.00010416864058911558	0.21364293121347602	1704.4257936507738	0.0010906407115383221	0.22462787550744248	0.0418401234856635
F. Jansonius	0.025100671140939595	0.007248322147651006	0.017852348993288587	0.0006679965138834839	0.2635631614097395	2160.276190476138	0.02045959068011135	0.17624344418189153	0.04206841273210558
Hans Maarten van den Brink	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Maxim de Winter	0.0009395973154362415	0.0009395973154362415	0.0	0.0	0.2915296463895688	2325.859523809499	0.005254134177049917	0.3333333333333333	0.0
Willem Caland	0.002013422818791946	0.0004026845637583892	0.0016107382550335568	7.1960404579755235e-06	0.2049518554998607	1604.7817460317303	0.00022171461183859636	0.02857142857142857	0.017937219730941704
Agnes Verbiest	0.021610738255033554	0.0057718120805369125	0.015838926174496643	0.00025490829045196384	0.22152768368999567	1799.5952380952135	0.0034731631683680535	0.148109243697479	0.03288252831757397
A. Agnes Sneller	0.011677852348993288	0.003758389261744966	0.007919463087248321	8.165242941908851e-05	0.20886328404603252	1695.7023809523714	0.0021739338070786763	0.20021470746108427	0.037544090392778146
Klaus Theweleit	0.0010738255033557046	0.00026845637583892615	0.0008053691275167784	2.4198386271299727e-07	0.1830083363482913	1432.651587301623	4.754106938139226e-05	0.3333333333333333	0.005208333333333333
Gie van den Berghe	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Michiel Mastenbroek	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
P.J. Buijnsters	0.05892617449664429	0.02174496644295302	0.037181208053691274	0.002748345849330593	0.2639756010644385	2180.01428571426	0.026006012986157654	0.12259928173632437	0.04257497716843414
J.J. Kloek	0.038657718120805366	0.016241610738255034	0.022416107382550333	0.001236829924242809	0.2470081211272999	2052.2047619047153	0.01723978182804901	0.15739058829228122	0.0477387210563158
Ron Elshout	0.0008053691275167784	0.0005369127516778523	0.00026845637583892615	6.33308784215937e-09	0.1908773591995854	1510.2365079365268	0.00024525164518478064	0.5333333333333333	0.0
Henk Harbers	0.001879194630872483	0.0	0.001879194630872483	0.0	0.0	0.0	9.056303693276773e-101	0.11538461538461539	0.03675527039413382
Jeroen Boomgaard	0.0010738255033557046	0.00013422818791946307	0.0009395973154362415	0.00010908346325224394	0.1537686502459978	1181.7916666667004	2.1791444876100553e-06	0.03571428571428571	0.012048192771084338
Willem Vogelsang	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	3.6386136449184824e-08	0.12926740933638553	984.6388888888596	3.0952573393332784e-08	0.0	0.0
Andries Sarlemijn	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Jan Melis	0.0024161073825503354	0.001879194630872483	0.0005369127516778523	9.143356866951503e-07	0.29446793709300995	2347.7595238095023	0.008070990143065988	0.40939597315436244	0.09937888198757763
Wouter Donath Tieges	0.0005369127516778523	0.0004026845637583892	0.00013422818791946307	1.9146384754389932e-06	0.168439756186557	1312.6876984127566	2.1659534662587526e-05	0.0	0.0
Michiel van Kempen	0.008859060402684563	0.002147651006711409	0.006711409395973153	0.0012061937929895047	0.2051581396068851	1651.5115079364973	0.0015983243536076771	0.1134453781512605	0.021946102953041793
Joanna Werners	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.16375921575127336	1277.5107142857457	2.2702570136764982e-05	0.0	0.0
Nardo Aluman	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.16375921575127336	1277.5107142857457	2.2702570136764982e-05	0.0	0.0
Lourina de Voogd	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.16375921575127336	1277.5107142857457	2.2702570136764982e-05	0.0	0.0
Geert Koefoed	0.01087248322147651	0.006442953020134227	0.0044295302013422815	0.0005169446166863082	0.2350226201742097	1921.8071428571034	0.006601736943540235	0.21463943051686785	0.02573593450618359
Wim Rutgers	0.005100671140939597	0.0025503355704697985	0.0025503355704697985	0.0006342223122700177	0.2152030546773788	1727.233333333306	0.0020857982468620046	0.19017094017094016	0.016888888888888887
Theo Damsteegt	0.0006711409395973154	0.00013422818791946307	0.0005369127516778523	0.0	0.16371593450440663	1277.0107142857457	2.2702570136764982e-05	0.3333333333333333	0.008583690987124463
Paul Marlee	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.1637378531621707	1277.3440476190792	2.2702570136764982e-05	0.5	0.0
Orlando Emanuels	0.00026845637583892615	0.00026845637583892615	0.0	0.0	0.17011216478240004	1324.376587301637	5.2328773256472244e-05	1.0	0.0
Surianto	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.16375921575127336	1277.5107142857457	2.2702570136764982e-05	0.0	0.0
Christine D'haen	0.008993288590604026	0.004966442953020134	0.004026845637583892	0.0009136615195213836	0.2569730440156629	2055.530952380874	0.0055858783844487106	0.1411070780399274	0.032056047396994886
Jeroen J.H. Dekker	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.5	0.0
R. Schreuder	0.002147651006711409	0.002013422818791946	0.00013422818791946307	1.0074296468585859e-05	0.2384013566728155	1904.9595238094632	0.0047507854092446004	0.18907563025210083	0.0
Jan Brands	0.0008053691275167784	0.00026845637583892615	0.0005369127516778523	1.970312929947029e-06	0.16025669393062225	1241.2880952381324	7.332877657593751e-06	0.23333333333333334	0.004784688995215311
Els Launspach	0.0012080536912751677	0.00013422818791946307	0.0010738255033557046	0.0	0.14740699186205966	1136.067063492082	9.58840889199421e-07	0.24285714285714285	0.014184397163120567
Joël Cahen	0.0006711409395973154	0.00026845637583892615	0.0004026845637583892	1.791947370732701e-07	0.17334594234528097	1349.1218253968755	3.0370015174924254e-05	0.3	0.022222222222222223
Ernst van Alphen	0.027382550335570466	0.01261744966442953	0.014765100671140938	0.0014242527305134613	0.22977904363204202	1893.5642857142616	0.007894484083164309	0.13248028639156306	0.028601823986961414
Mieke Bal	0.03919463087248322	0.02523489932885906	0.013959731543624159	0.0030123814881094684	0.26354896233844277	2187.6809523809366	0.02201420665040782	0.12174517520088601	0.032010430948404056
Maarten Asscher	0.0016107382550335568	0.0006711409395973154	0.0009395973154362415	0.0005643172529291429	0.19414222711827026	1534.7436507936566	0.00022742621086969687	0.0546875	0.014492753623188406
Hans Bendien	0.0006711409395973154	0.0	0.0006711409395973154	0.0	0.0	0.0	9.056303693276773e-101	0.05	0.013404825737265416
Henriëtte Boas	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.00013422818791946307	1.0	4.890403994369456e-99	0.0	0.0
Ria van den Brandt	0.0004026845637583892	0.0	0.0004026845637583892	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0
Rob Tempelaars	0.0006711409395973154	0.0005369127516778523	0.00013422818791946307	0.00011043340808689185	0.1771435341441981	1399.8194444444844	0.00014309505728282002	0.35	0.0
Hugo Verdaasdonk	0.005369127516778523	0.004832214765100671	0.0005369127516778523	0.00024259952067025902	0.22338900584164456	1817.2738095237787	0.004059914661192765	0.32220795892169446	0.0547008547008547
Christa Schuenke	0.0008053691275167784	0.00026845637583892615	0.0005369127516778523	0.00010876645754891653	0.1572230705102418	1230.5329365079717	1.1256982548774864e-05	0.32142857142857145	0.0
Maruschka Romijn	0.0006711409395973154	0.00013422818791946307	0.0005369127516778523	0.0	0.131678712253403	1014.504329004307	1.599063975948103e-07	0.3333333333333333	0.0
Anneke Brassinga	0.004161073825503355	0.0024161073825503354	0.0017449664429530199	0.000567193374817986	0.2179548157240443	1738.5440476190138	0.0010915394919746673	0.0967391304347826	0.004500450045004501
Christine Delhaye	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	6.339043279701041e-07	0.16191691784748866	1262.501984127022	1.755696665886951e-05	0.0	0.0
Rudi Laermans	0.0032214765100671136	0.0022818791946308723	0.0009395973154362415	0.00038475336905220627	0.20230742479327465	1626.6226190476095	0.0012360641860731426	0.30363636363636365	0.006711409395973154
Carine Meulders	0.0006711409395973154	0.00026845637583892615	0.0004026845637583892	1.1797640314894751e-06	0.17752280142708474	1379.7301587302045	3.0110484787553825e-05	0.16666666666666666	0.05263157894736842
Bart Verschaffel	0.0008053691275167784	0.0006711409395973154	0.00013422818791946307	1.446247715535232e-05	0.18641855952008896	1461.1361111111403	7.372972087965546e-05	0.4642857142857143	0.0
Rokus Hofstede	0.0005369127516778523	0.00026845637583892615	0.00026845637583892615	0.00010993021813055733	0.16193299698530864	1263.268650793689	1.7560510007826306e-05	0.2	0.0
Koen Dille	0.0009395973154362415	0.00013422818791946307	0.0008053691275167784	2.4089581708371204e-06	0.20153233249263305	1578.178571428556	0.00029443648678909615	0.047619047619047616	0.005747126436781609
Jaap Kruithof	0.0017449664429530199	0.0009395973154362415	0.0008053691275167784	1.0079872749452885e-05	0.21648873031491678	1700.5928571428208	0.0005558965497303575	0.28	0.015514809590973202
Leo Apostel	0.004161073825503355	0.0009395973154362415	0.0032214765100671136	2.9244758682541734e-05	0.20689345903684392	1644.068650793635	0.0005079844026143278	0.21645021645021645	0.027640400043960876
Rik Lina	0.0005369127516778523	0.0004026845637583892	0.00013422818791946307	0.00023077041945879052	0.14882406494862263	1149.399206349228	1.0161981411748363e-06	0.08333333333333333	0.0
Saskia Poldervaart	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	1.5379573199752928e-05	0.16207785306053654	1252.4456349206805	4.038412888517015e-06	0.0	0.0
W.S. Huberts	0.005369127516778523	0.0013422818791946308	0.004026845637583892	0.00011823085668284639	0.21443895318135162	1719.2952380952108	0.0013737701503466857	0.14935897435897436	0.03944070429829104
Frank van den Bogaard	0.005503355704697986	0.0024161073825503354	0.003087248322147651	0.0002616799855711893	0.2150138818093431	1734.552380952362	0.0016859395584062553	0.2328009828009828	0.034671910577520185
Nico de Haas	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	8.369090336535194e-08	0.16959597292169093	1320.403968254009	1.9512101752811013e-05	0.0	0.0
Ferdinand Vercnocke	0.0010738255033557046	0.0010738255033557046	0.0	0.0	0.2425223830060116	1926.0595238094481	0.00467824445370428	0.42857142857142855	0.0
Steven Barends	0.0004026845637583892	0.0004026845637583892	0.0	0.0	0.21672350063309573	1698.2964285713788	0.0005009408910498213	0.0	0.0
J.A. Dautzenberg	0.00523489932885906	0.0032214765100671136	0.002013422818791946	2.9675469354003047e-05	0.22090746619671145	1790.2404761904502	0.0033881682604673382	0.2543978349120433	0.016096065406234032
A.R. Hol	0.003624161073825503	0.0025503355704697985	0.0010738255033557046	6.1882345573785824e-06	0.23908879521656684	1921.1523809523214	0.005247898524808531	0.3515850144092219	0.04924415941365094
